"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2652","@PatrickAttawayy @of_kraken It's made of pork, beef, and regret.",FALSE,3,"PatrickAttawayy",2020-07-31 20:36:03,FALSE,"1289297091144032256","1289298804869484546","1110233658110214149","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DrWhoWhatWhyHow",0,FALSE,FALSE,NA,NA
"2653","RT @19_6_2020: Vanya Klaus and Allison knowing they’re the 3 superior siblings #TheUmbrellaAcademy https://t.co/73volYssXT",FALSE,0,NA,2020-07-31 20:35:57,FALSE,NA,"1289298779120611329",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kraken_seance",667,TRUE,FALSE,NA,NA
"2654","RT @totallyevan: the swedes coming up to the hargreeves trying to sell them different items like: #TheUmbrellaAcademy https://t.co/rD1x78s2…",FALSE,0,NA,2020-07-31 20:35:39,FALSE,NA,"1289298701882548225",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kraken_seance",7,TRUE,FALSE,NA,NA
"2655","RT @bun1me0w: this is for the new tua stans, who y’all think this is <U+0001F639><U+0001F639> 
#TheUmbrellaAcademy https://t.co/RlSJQjtWsZ",FALSE,0,NA,2020-07-31 20:35:17,FALSE,NA,"1289298610610462725",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kraken_seance",4,TRUE,FALSE,NA,NA
"2656","RT @NHLSeattle_: Mix equal parts Seattle, Kraken and hockey. Serve over ice.

We’re excited to *officially* announce @KrakenRum as a #SeaKr…",FALSE,0,NA,2020-07-31 20:35:10,FALSE,NA,"1289298582755934209",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","krissmichellee",657,TRUE,FALSE,NA,NA
"2657","RT @V4NYAS: &lt;33 baby https://t.co/BOe3WnS4zo",FALSE,0,NA,2020-07-31 20:35:08,FALSE,NA,"1289298572425363458",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kraken_seance",3,TRUE,FALSE,NA,NA
"2658","RT @NHLSeattle_: Mix equal parts Seattle, Kraken and hockey. Serve over ice.

We’re excited to *officially* announce @KrakenRum as a #SeaKr…",FALSE,0,NA,2020-07-31 20:35:06,FALSE,NA,"1289298566112919554",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","f22raptor98",657,TRUE,FALSE,NA,NA
"2659","@laurenscharhag @JessicaMulein @of_kraken This is so cool! I never knew where the term came from!",FALSE,1,"laurenscharhag",2020-07-31 20:34:56,FALSE,"1289239324815314949","1289298524836749312","45494673","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","purrmage",0,FALSE,FALSE,NA,NA
"2660","OmG gUyS kRaKeN EvEnT HaPpInG rIgHt NoW sPaM f FoR MoDs",FALSE,0,NA,2020-07-31 20:34:55,FALSE,NA,"1289298520323719168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TS_inferno2009",0,FALSE,FALSE,NA,NA
"2661","@of_kraken Hmmm. I just had to think about what I call them, and I call them lasagna noodles. What do you call them?",FALSE,1,"of_kraken",2020-07-31 20:34:48,FALSE,"1289137092250017792","1289298491164856321","1089889325817442306","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PaulaPeckham",0,FALSE,FALSE,NA,NA
"2662","if anyone mentions pink paint to me i’m beating their ass on god",FALSE,2,NA,2020-07-31 20:34:42,FALSE,NA,"1289298464094838784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kraken_seance",0,FALSE,FALSE,NA,NA
"2663","RT @newtspatronus: the words ‘yogurt’ and ‘paint’ carry so much emotional baggage now and for what #TheUmbrellaAcademy https://t.co/oJpd6er…",FALSE,0,NA,2020-07-31 20:34:09,FALSE,NA,"1289298324613259264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kraken_seance",33,TRUE,FALSE,NA,NA
"2664","RT @kIauslovebot: tua spoiler
-
-
-
-
-
-
-
i died when klaus told allison the story about the frog and the scorpion and allison was just w…",FALSE,0,NA,2020-07-31 20:34:06,FALSE,NA,"1289298314110709761",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kraken_seance",25,TRUE,FALSE,NA,NA
"2665","Immortal Grind ~ No cam, there's a Kraken on my Head 

#VALORANT
https://t.co/jbycIivzgM",FALSE,1,NA,2020-07-31 20:34:05,FALSE,NA,"1289298310080020480",NA,"<a href=""https://streamlabs.com"" rel=""nofollow"">Streamlabs Twitter</a>","ItzAHoax",0,FALSE,FALSE,NA,NA
"2666","RT @chaoticsheehan: is it just me or do season one klus and season two klaus look like completely different people? https://t.co/8MchPtj60x",FALSE,0,NA,2020-07-31 20:34:02,FALSE,NA,"1289298296540819456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kraken_seance",5,TRUE,FALSE,NA,NA
"2667","<U+0001F40B>#Tezos whale transaction of 999,657.076 XTZ (2,843,024.72 USD) from Kraken Baker to Kraken 1

Transaction:… https://t.co/xIBnmhf8UF",FALSE,1,NA,2020-07-31 20:33:58,TRUE,NA,"1289298278115409921",NA,"<a href=""https://t.me/TezosNotifierBot"" rel=""nofollow"">TezosNotifierBot</a>","NotifierTezos",1,FALSE,FALSE,NA,NA
"2668","RT @ChrisDaniels5: OFFICIALLY OFFICIAL--- 

@KrakenRum announces partnership with @NHLSeattle_ 

Official Drink: ""Kraken on Ice"". https://t…",FALSE,0,NA,2020-07-31 20:33:47,FALSE,NA,"1289298235123617792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dcorks12",83,TRUE,FALSE,NA,NA
"2669","RT @darrenrovell: Upper Deck selling the first Seattle Kraken card on its website... https://t.co/CR88jELyWX",FALSE,0,NA,2020-07-31 20:33:43,FALSE,NA,"1289298215544619009",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","katie_transue",10,TRUE,FALSE,NA,NA
"2670","RT @UmbrellaAcad: get ready bbs, we're live tweetin the first episode of S2. we're pressing play at 2PM PT!! see u there <U+0001F5A4>",FALSE,0,NA,2020-07-31 20:33:19,FALSE,NA,"1289298114210275328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kraken_seance",166,TRUE,FALSE,NA,NA
"2671","@of_kraken No. We don’t.",FALSE,1,"of_kraken",2020-07-31 20:33:07,FALSE,"1289137092250017792","1289298064977596418","1089889325817442306","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kat_C_Writes",0,FALSE,FALSE,NA,NA
"2672","release the kraken",FALSE,1,NA,2020-07-31 20:32:43,FALSE,NA,"1289297966239379456",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pmullr",0,FALSE,FALSE,NA,NA
"2673","RT @KrakenNotify: We are proud to announce that our custom autofill, KRAKEN AUTOFILL, is ready for our members to use.<U+0001F4AB>

Supporting ALL of…",FALSE,0,NA,2020-07-31 20:32:17,FALSE,NA,"1289297853970411520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AwMastela",348,TRUE,FALSE,NA,NA
"2674","RT @NHLSeattle_: Mix equal parts Seattle, Kraken and hockey. Serve over ice.

We’re excited to *officially* announce @KrakenRum as a #SeaKr…",FALSE,0,NA,2020-07-31 20:31:57,FALSE,NA,"1289297773616013313",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JuanTap_",657,TRUE,FALSE,NA,NA
"2675","RT @ChrisDaniels5: OFFICIALLY OFFICIAL--- 

@KrakenRum announces partnership with @NHLSeattle_ 

Official Drink: ""Kraken on Ice"". https://t…",FALSE,0,NA,2020-07-31 20:31:43,FALSE,NA,"1289297714220429312",NA,"<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","plutopia81",83,TRUE,FALSE,NA,NA
"2676","RT @darrenrovell: Upper Deck selling the first Seattle Kraken card on its website... https://t.co/CR88jELyWX",FALSE,0,NA,2020-07-31 20:31:26,FALSE,NA,"1289297643655426050",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dougieeefresh59",10,TRUE,FALSE,NA,NA
"2677","RT @NHLSeattle_: Mix equal parts Seattle, Kraken and hockey. Serve over ice.

We’re excited to *officially* announce @KrakenRum as a #SeaKr…",FALSE,0,NA,2020-07-31 20:31:24,FALSE,NA,"1289297631571714049",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PJLSullivan",657,TRUE,FALSE,NA,NA
"2678","RT @NHLSeattle_: Mix equal parts Seattle, Kraken and hockey. Serve over ice.

We’re excited to *officially* announce @KrakenRum as a #SeaKr…",FALSE,0,NA,2020-07-31 20:30:46,FALSE,NA,"1289297474205577216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alymel91",657,TRUE,FALSE,NA,NA
"2679","RT @NHLSeattle_: Mix equal parts Seattle, Kraken and hockey. Serve over ice.

We’re excited to *officially* announce @KrakenRum as a #SeaKr…",FALSE,0,NA,2020-07-31 20:30:34,FALSE,NA,"1289297424528285697",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Jake_Heun",657,TRUE,FALSE,NA,NA
"2680","@CrookedNuts Unleashing the Kraken",FALSE,1,"CrookedNuts",2020-07-31 20:30:33,FALSE,"1289261270089121792","1289297419234971648","67280533","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RichardBacula",0,FALSE,FALSE,NA,NA
"2681","RT @KrakenRum: When the ice breaks, the legend awakes. The rumors are true, The Kraken Rum has emerged from the deep as the Official Rum of…",FALSE,0,NA,2020-07-31 20:30:31,FALSE,NA,"1289297412591296512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArrDJay",116,TRUE,FALSE,NA,NA
"2682","@of_kraken Yes, we Americans have our own colorful vocabulary. It makes us happy while keeping foreigners our of the loop.",FALSE,1,"of_kraken",2020-07-31 20:30:30,FALSE,"1289137092250017792","1289297406102614017","1089889325817442306","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rboucheron",0,FALSE,FALSE,NA,NA
"2683","@TeddiTurnbuckle @The_BigLG @MachineGunKA @FiteTV Kraken and cherry Coke https://t.co/f6y7wzkZ8u",FALSE,0,"TeddiTurnbuckle",2020-07-31 20:30:09,FALSE,"1287875591731965952","1289297318013878272","1284803784","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WarTimesAEWNXT",0,FALSE,FALSE,NA,NA
"2684","[<U+20BF>] #Bitcoin Daily $BTC [<U+20BF>]

Kraken<U+276F>
A:$11,409 L:$10,980 H:$11,460
Bitstamp<U+276F>
A:$11,419 L:$10,974 H:$11,458
Bitfinex… https://t.co/wgAqXYBVIX",FALSE,0,NA,2020-07-31 20:30:06,TRUE,NA,"1289297306035027979",NA,"<a href=""https://tezos.com"" rel=""nofollow"">BakedNetwork</a>","bakednet",0,FALSE,FALSE,NA,NA
"2685","RT @darrenrovell: Upper Deck selling the first Seattle Kraken card on its website... https://t.co/CR88jELyWX",FALSE,0,NA,2020-07-31 20:30:01,FALSE,NA,"1289297287189950464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MLupole",10,TRUE,FALSE,NA,NA
"2686","RT @KrakenRum: When the ice breaks, the legend awakes. The rumors are true, The Kraken Rum has emerged from the deep as the Official Rum of…",FALSE,0,NA,2020-07-31 20:29:14,FALSE,NA,"1289297088329560064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","seahawks12girl",116,TRUE,FALSE,NA,NA
"2687","RT @UpperDeckHockey: The Week 43 Game Dated Moments card is live on #ePack! On July 23rd, @NHLSeattle_ announced its team name, colors, log…",FALSE,0,NA,2020-07-31 20:29:09,FALSE,NA,"1289297066074599429",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","terryc2016",7,TRUE,FALSE,NA,NA
"2688","RT @CBS47: A young boy was seen recently in Ecuador putting a face mask on his dog, before putting one on himself. The two then set off on…",FALSE,0,NA,2020-07-31 20:28:10,FALSE,NA,"1289296819621486592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yellow_kraken",30760,TRUE,FALSE,NA,NA
"2689","RT @darrenrovell: Upper Deck selling the first Seattle Kraken card on its website... https://t.co/CR88jELyWX",FALSE,0,NA,2020-07-31 20:27:57,FALSE,NA,"1289296765603082240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AaronQ13Fox",10,TRUE,FALSE,NA,NA
"2690","RT @darrenrovell: Upper Deck selling the first Seattle Kraken card on its website... https://t.co/CR88jELyWX",FALSE,0,NA,2020-07-31 20:27:41,FALSE,NA,"1289296698422910981",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dnk900",10,TRUE,FALSE,NA,NA
"2691","RT @NHLSeattle_: Mix equal parts Seattle, Kraken and hockey. Serve over ice.

We’re excited to *officially* announce @KrakenRum as a #SeaKr…",FALSE,0,NA,2020-07-31 20:27:37,FALSE,NA,"1289296682027343872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Summer_Shinee",657,TRUE,FALSE,NA,NA
"2692","RT @NHLSeattle_: Mix equal parts Seattle, Kraken and hockey. Serve over ice.

We’re excited to *officially* announce @KrakenRum as a #SeaKr…",FALSE,0,NA,2020-07-31 20:27:17,FALSE,NA,"1289296597558460416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Erickson_Matt14",657,TRUE,FALSE,NA,NA
"2693","Made a kraken for the last day of #CryptidInJuly 
#cryptid #myart #traditionalart #ArtistOnTwitter https://t.co/JbUSfQGID5",FALSE,4,NA,2020-07-31 20:26:16,FALSE,NA,"1289296339767971840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MotakiOmira",1,FALSE,FALSE,NA,NA
"2694","RT @beckettmedia: Seattle Kraken Get Their First Official Hockey Card from @UpperDeckSports @NHLSeattle_  https://t.co/g1FCQb1Nzf https://t…",FALSE,0,NA,2020-07-31 20:26:03,FALSE,NA,"1289296289088192513",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FDR_75",6,TRUE,FALSE,NA,NA
"2695","RT @NHLSeattle_: Mix equal parts Seattle, Kraken and hockey. Serve over ice.

We’re excited to *officially* announce @KrakenRum as a #SeaKr…",FALSE,0,NA,2020-07-31 20:24:30,FALSE,NA,"1289295897449250816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JimWacko",657,TRUE,FALSE,NA,NA
"2696","RT @NHLSeattle_: Mix equal parts Seattle, Kraken and hockey. Serve over ice.

We’re excited to *officially* announce @KrakenRum as a #SeaKr…",FALSE,0,NA,2020-07-31 20:24:24,FALSE,NA,"1289295870970621952",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LibraryTech666",657,TRUE,FALSE,NA,NA
"2697","RT @NHLSeattle_: Mix equal parts Seattle, Kraken and hockey. Serve over ice.

We’re excited to *officially* announce @KrakenRum as a #SeaKr…",FALSE,0,NA,2020-07-31 20:24:10,FALSE,NA,"1289295814737657861",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kris_keepherlit",657,TRUE,FALSE,NA,NA
"2698","RT @NHLSeattle_: Mix equal parts Seattle, Kraken and hockey. Serve over ice.

We’re excited to *officially* announce @KrakenRum as a #SeaKr…",FALSE,0,NA,2020-07-31 20:23:55,FALSE,NA,"1289295748975046656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FamilyManAP",657,TRUE,FALSE,NA,NA
"2699","Upper Deck selling the first Seattle Kraken card on its website... https://t.co/CR88jELyWX",FALSE,68,NA,2020-07-31 20:23:40,FALSE,NA,"1289295687784439808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","darrenrovell",10,FALSE,FALSE,NA,NA
"2700","@of_kraken Both?",FALSE,1,"of_kraken",2020-07-31 20:23:32,FALSE,"1289137092250017792","1289295655085604864","1089889325817442306","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DrWhoWhatWhyHow",0,FALSE,FALSE,NA,NA
"2701","@PatrickAttawayy @of_kraken It's my turn to bring the bologna sandwiches with mayo on white",FALSE,3,"PatrickAttawayy",2020-07-31 20:22:23,FALSE,"1289182387809554432","1289295362637705218","1110233658110214149","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DrWhoWhatWhyHow",0,FALSE,FALSE,NA,NA
"2702","@NHLSeattle_ @KrakenRum I love kraken. @JwayMorris you think they’ll sponsor us for a night out in Seattle?",FALSE,2,"NHLSeattle_",2020-07-31 20:22:22,FALSE,"1289258120313634817","1289295361551429632","960923246341234688","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Scooptwotimes",0,FALSE,FALSE,NA,NA
"2703","RT @NHLSeattle_: Mix equal parts Seattle, Kraken and hockey. Serve over ice.

We’re excited to *officially* announce @KrakenRum as a #SeaKr…",FALSE,0,NA,2020-07-31 20:21:55,FALSE,NA,"1289295248347209728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gspurs",657,TRUE,FALSE,NA,NA
"2704","My kraken from @Fantasticocks1 it's glowy too <U+0001F62D><U+0001F495> and exactly the murky underwater look I was hoping for, kinda matc… https://t.co/3c5OmzfMS9",FALSE,9,NA,2020-07-31 20:21:12,TRUE,NA,"1289295065471307776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Berryverytea",0,FALSE,FALSE,NA,NA
"2705","@NHLSeattle_ @KrakenRum A Kraken designed shot glass?",FALSE,1,"NHLSeattle_",2020-07-31 20:20:12,FALSE,"1289258120313634817","1289294814622646272","960923246341234688","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","evocablemanager",0,FALSE,FALSE,NA,NA
"2706","RT @NHLSeattle_: Mix equal parts Seattle, Kraken and hockey. Serve over ice.

We’re excited to *officially* announce @KrakenRum as a #SeaKr…",FALSE,0,NA,2020-07-31 20:19:51,FALSE,NA,"1289294727448154113",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChrisH0dgkinson",657,TRUE,FALSE,NA,NA
"2707","RT @NHLSeattle_: Mix equal parts Seattle, Kraken and hockey. Serve over ice.

We’re excited to *officially* announce @KrakenRum as a #SeaKr…",FALSE,0,NA,2020-07-31 20:19:40,FALSE,NA,"1289294679171723264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","complxElegy",657,TRUE,FALSE,NA,NA
"2708","RT @KrakenNotify: We are proud to announce that our custom autofill, KRAKEN AUTOFILL, is ready for our members to use.<U+0001F4AB>

Supporting ALL of…",FALSE,0,NA,2020-07-31 20:19:08,FALSE,NA,"1289294548636753921",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AybeMalado",348,TRUE,FALSE,NA,NA
"2709","RT @NHLSeattle_: Mix equal parts Seattle, Kraken and hockey. Serve over ice.

We’re excited to *officially* announce @KrakenRum as a #SeaKr…",FALSE,0,NA,2020-07-31 20:18:35,FALSE,NA,"1289294410019033088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IKilledKenny41",657,TRUE,FALSE,NA,NA
"2710","RT @NHLSeattle_: Mix equal parts Seattle, Kraken and hockey. Serve over ice.

We’re excited to *officially* announce @KrakenRum as a #SeaKr…",FALSE,0,NA,2020-07-31 20:18:31,FALSE,NA,"1289294391161495553",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lopezja10",657,TRUE,FALSE,NA,NA
"2711","RT @NHLSeattle_: Mix equal parts Seattle, Kraken and hockey. Serve over ice.

We’re excited to *officially* announce @KrakenRum as a #SeaKr…",FALSE,0,NA,2020-07-31 20:17:41,FALSE,NA,"1289294183237169152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Revan9103",657,TRUE,FALSE,NA,NA
"2712","CALLED IT!!!! Ever since Seattle announced a team I’ve been nonstop saying they should be the Kraken and partner wi… https://t.co/4v5nQ6YK79",FALSE,9,NA,2020-07-31 20:17:39,TRUE,NA,"1289294174345297920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lilbearr__",0,FALSE,FALSE,NA,NA
"2713","RT @bear_exile: @MoonOverlord $DIA is the perfect gem.

Open-source data platform, allows market actors to supply, share and use transparen…",FALSE,0,NA,2020-07-31 20:17:36,FALSE,NA,"1289294161443610624",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","slumdougg",1,TRUE,FALSE,NA,NA
"2714","@KrakenRum @VorAbaddon @NHLSeattle_ And a special release themed Seattle Kraken logo bottle of Kraken to commemorate the inaugural season!",FALSE,4,"KrakenRum",2020-07-31 20:17:22,FALSE,"1289265239830269954","1289294102815596544","81157001","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ky_sfg",0,FALSE,FALSE,NA,NA
"2715","RT @NHLSeattle_: Mix equal parts Seattle, Kraken and hockey. Serve over ice.

We’re excited to *officially* announce @KrakenRum as a #SeaKr…",FALSE,0,NA,2020-07-31 20:17:17,FALSE,NA,"1289294079382228993",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JOFA_3",657,TRUE,FALSE,NA,NA
"2716","@Dutch_Evans @ChrisDaniels5 @aj_boomer_evans @NHLSeattle_ Actually, The Kraken is a giant squid...",FALSE,0,"Dutch_Evans",2020-07-31 20:17:07,FALSE,"1289282998936809472","1289294040593129472","249500342","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KrakenRum",0,FALSE,FALSE,NA,NA
"2717","@A_dmg04 so which kraken product will complete the kraken^3 ?",FALSE,0,"A_dmg04",2020-07-31 20:16:52,FALSE,"1289293312902348801","1289293975858196480","24735658","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","iMSoulC",0,FALSE,FALSE,NA,NA
"2718","RT @NHLSeattle_: Mix equal parts Seattle, Kraken and hockey. Serve over ice.

We’re excited to *officially* announce @KrakenRum as a #SeaKr…",FALSE,0,NA,2020-07-31 20:16:35,FALSE,NA,"1289293905444220932",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RK_11_",657,TRUE,FALSE,NA,NA
"2719","RT @NHLSeattle_: Mix equal parts Seattle, Kraken and hockey. Serve over ice.

We’re excited to *officially* announce @KrakenRum as a #SeaKr…",FALSE,0,NA,2020-07-31 20:16:12,FALSE,NA,"1289293806840483840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IanWrobel",657,TRUE,FALSE,NA,NA
"2720","RT @KrakenNotify: We are proud to announce that our custom autofill, KRAKEN AUTOFILL, is ready for our members to use.<U+0001F4AB>

Supporting ALL of…",FALSE,0,NA,2020-07-31 20:15:51,FALSE,NA,"1289293719280091136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alex23311237",348,TRUE,FALSE,NA,NA
"2721","@A_dmg04 Substitute Kraken for vodka and it makes for a GREAT Moscow Mule and I’ll die on that hill.",FALSE,0,"A_dmg04",2020-07-31 20:15:48,FALSE,"1289293312902348801","1289293707791876096","24735658","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","patrick_loar",0,FALSE,FALSE,NA,NA
"2722","RT @KrakenNotify: We are proud to announce that our custom autofill, KRAKEN AUTOFILL, is ready for our members to use.<U+0001F4AB>

Supporting ALL of…",FALSE,0,NA,2020-07-31 20:14:23,FALSE,NA,"1289293352618225664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sneaker96424299",348,TRUE,FALSE,NA,NA
"2723","@of_kraken I call pasta, pasta and noodles, noodles. However, and don't get upset but I call the things in lasagna,… https://t.co/1zufdv5ucM",FALSE,1,"of_kraken",2020-07-31 20:13:56,TRUE,"1289137092250017792","1289293237732204547","1089889325817442306","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DHKaye3",0,FALSE,FALSE,NA,NA
"2724","RT @NHLSeattle_: Mix equal parts Seattle, Kraken and hockey. Serve over ice.

We’re excited to *officially* announce @KrakenRum as a #SeaKr…",FALSE,0,NA,2020-07-31 20:13:31,FALSE,NA,"1289293131309932545",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","peacexxchief",657,TRUE,FALSE,NA,NA
"2725","@DiscipleRT @whalesfm Soo good! Harpoon and The Kraken w/ @CodePandorum are my favorites",FALSE,1,"DiscipleRT",2020-07-31 20:13:27,FALSE,"1289262080206413824","1289293116403355648","834606881632985089","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ltbgy",0,FALSE,FALSE,NA,NA
"2726","RT @NHLSeattle_: Mix equal parts Seattle, Kraken and hockey. Serve over ice.

We’re excited to *officially* announce @KrakenRum as a #SeaKr…",FALSE,0,NA,2020-07-31 20:12:54,FALSE,NA,"1289292977613860864",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Thusky",657,TRUE,FALSE,NA,NA
"2727","RT @NHLSeattle_: Mix equal parts Seattle, Kraken and hockey. Serve over ice.

We’re excited to *officially* announce @KrakenRum as a #SeaKr…",FALSE,0,NA,2020-07-31 20:12:48,FALSE,NA,"1289292952410320901",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","orantes_jc",657,TRUE,FALSE,NA,NA
"2728","RT @KrakenNotify: We are proud to announce that our custom autofill, KRAKEN AUTOFILL, is ready for our members to use.<U+0001F4AB>

Supporting ALL of…",FALSE,0,NA,2020-07-31 20:12:40,FALSE,NA,"1289292918939717632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Greg74960258",348,TRUE,FALSE,NA,NA
"2729","RT @NHLSeattle_: Mix equal parts Seattle, Kraken and hockey. Serve over ice.

We’re excited to *officially* announce @KrakenRum as a #SeaKr…",FALSE,0,NA,2020-07-31 20:12:14,FALSE,NA,"1289292808839237632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kylewackowski",657,TRUE,FALSE,NA,NA
